ORDER_ID,CUSTOMER_ID,ORDER_TS,REGION,PRIORITY,PACKAGE_WEIGHT_KG,DISTANCE_KM
ORD001626,CUST00875,2026-05-26 18:38:00,EAST,EXPRESS,14.71,77.2
ORD001627,CUST00666,2026-04-30 04:23:00,EAST,EXPRESS,6.26,69.7
ORD001628,CUST00251,2026-03-31 06:55:00,WEST,EXPRESS,22.09,27.0
ORD001629,CUST01170,2026-03-02 19:15:00,EAST,EXPRESS,14.52,114.4
ORD001630,CUST01193,2026-03-22 03:07:00,NORTH,STANDARD,4.52,9.3
ORD001631,CUST01080,2026-04-01 20:29:00,NORTH,STANDARD,17.76,98.3
ORD001632,CUST00202,2026-01-25 18:35:00,EAST,STANDARD,19.81,103.7
ORD001633,CUST00092,2026-02-18 13:09:00,CENTRAL,STANDARD,20.31,82.6
ORD001634,CUST00763,2026-05-02 17:41:00,CENTRAL,STANDARD,6.07,64.7
ORD001635,CUST00570,2026-02-25 05:54:00,SOUTH,PRIORITY,16.21,97.9
ORD001636,CUST00334,2026-02-08 11:43:00,CENTRAL,EXPRESS,21.72,3.7
ORD001637,CUST00050,2026-01-18 02:01:00,EAST,STANDARD,7.07,104.3
ORD001638,CUST00963,2026-01-16 07:05:00,SOUTH,EXPRESS,12.6,73.4
ORD001639,CUST00310,2026-05-14 11:05:00,SOUTH,STANDARD,4.1,104.1
ORD001640,CUST00183,2026-01-22 08:31:00,NORTH,STANDARD,2.79,109.7
ORD001641,CUST00915,2026-01-26 00:08:00,EAST,EXPRESS,23.15,91.4
ORD001642,CUST00884,2026-03-11 11:29:00,EAST,STANDARD,0.53,22.3
ORD001643,CUST00361,2026-01-19 12:54:00,NORTH,STANDARD,19.79,82.3
ORD001644,CUST00276,2026-01-28 13:55:00,CENTRAL,STANDARD,3.39,101.0
ORD001645,CUST00717,2026-05-12 14:36:00,WEST,EXPRESS,1.84,89.3
ORD001646,CUST01017,2026-05-31 03:53:00,NORTH,EXPRESS,5.88,55.0
ORD001647,CUST00736,2026-04-11 07:39:00,EAST,STANDARD,9.81,91.7
ORD001648,CUST00320,2026-01-05 22:02:00,SOUTH,PRIORITY,23.27,51.3
ORD001649,CUST01142,2026-04-01 08:03:00,EAST,STANDARD,15.06,8.3
ORD001650,CUST00577,2026-04-07 22:10:00,NORTH,STANDARD,6.67,103.8
ORD001651,CUST00067,2026-02-15 16:56:00,NORTH,STANDARD,15.48,109.0
ORD001652,CUST00632,2026-04-24 15:31:00,NORTH,STANDARD,14.84,93.6
ORD001653,CUST00354,2026-02-15 01:12:00,EAST,STANDARD,2.84,100.6
ORD001654,CUST00243,2026-05-26 09:16:00,CENTRAL,STANDARD,5.34,96.9
ORD001655,CUST00817,2026-02-20 12:36:00,NORTH,STANDARD,10.71,6.1
ORD001656,CUST00063,2026-05-12 06:49:00,NORTH,PRIORITY,17.67,56.2
ORD001657,CUST00209,2026-02-15 02:59:00,NORTH,STANDARD,5.88,10.5
ORD001658,CUST00409,2026-05-27 01:44:00,WEST,STANDARD,17.66,4.0
ORD001659,CUST01089,2026-04-07 09:24:00,EAST,STANDARD,17.64,71.9
ORD001660,CUST00411,2026-04-21 17:51:00,WEST,STANDARD,20.28,112.7
ORD001661,CUST00305,2026-01-15 14:51:00,EAST,STANDARD,13.21,99.9
ORD001662,CUST00872,2026-01-19 11:38:00,EAST,PRIORITY,15.75,4.0
ORD001663,CUST00995,2026-05-02 14:08:00,WEST,STANDARD,6.46,3.3
ORD001664,CUST00553,2026-04-15 18:34:00,NORTH,STANDARD,16.76,85.2
ORD001665,CUST01028,2026-01-08 03:34:00,CENTRAL,STANDARD,20.79,98.8
ORD001666,CUST00900,2026-05-05 23:29:00,NORTH,EXPRESS,9.68,67.2
ORD001667,CUST00204,2026-01-28 06:32:00,SOUTH,STANDARD,23.82,58.7
ORD001668,CUST00895,2026-02-03 13:36:00,SOUTH,EXPRESS,24.18,80.7
ORD001669,CUST00914,2026-05-28 03:53:00,NORTH,STANDARD,20.6,32.4
ORD001670,CUST01108,2026-02-01 11:25:00,NORTH,STANDARD,1.56,19.8
ORD001671,CUST00172,2026-02-13 01:39:00,EAST,EXPRESS,18.82,69.0
ORD001672,CUST00046,2026-05-14 07:35:00,CENTRAL,STANDARD,14.77,35.5
ORD001673,CUST00818,2026-02-17 14:06:00,EAST,STANDARD,4.19,15.3
ORD001674,CUST00024,2026-04-09 09:21:00,SOUTH,STANDARD,0.84,65.3
ORD001675,CUST00192,2026-02-02 23:41:00,SOUTH,STANDARD,2.31,71.9
ORD001676,CUST00554,2026-05-25 07:57:00,SOUTH,STANDARD,10.7,108.6
ORD001677,CUST01185,2026-05-03 06:28:00,WEST,EXPRESS,1.44,6.1
ORD001678,CUST01190,2026-03-19 08:23:00,NORTH,STANDARD,1.29,108.1
ORD001679,CUST01133,2026-04-12 20:45:00,SOUTH,STANDARD,9.56,13.7
ORD001680,CUST00864,2026-05-09 01:07:00,EAST,EXPRESS,9.53,66.1
ORD001681,CUST00928,2026-04-04 09:39:00,EAST,STANDARD,11.21,19.2
ORD001682,CUST01188,2026-05-19 14:42:00,SOUTH,EXPRESS,10.28,65.6
ORD001683,CUST00545,2026-04-08 13:47:00,WEST,STANDARD,12.64,74.1
ORD001684,CUST01080,2026-03-23 06:59:00,CENTRAL,STANDARD,10.74,75.2
ORD001685,CUST00440,2026-01-21 19:28:00,CENTRAL,EXPRESS,24.86,30.5
ORD001686,CUST00835,2026-01-01 07:51:00,EAST,STANDARD,6.37,110.3
ORD001687,CUST00045,2026-01-31 09:24:00,EAST,PRIORITY,7.1,36.9
ORD001688,CUST00396,2026-05-08 03:18:00,EAST,STANDARD,19.73,50.6
ORD001689,CUST00134,2026-05-21 20:39:00,CENTRAL,STANDARD,6.62,65.1
ORD001690,CUST00821,2026-03-26 07:18:00,CENTRAL,STANDARD,6.93,53.7
ORD001691,CUST00379,2026-03-14 01:40:00,WEST,PRIORITY,13.74,74.4
ORD001692,CUST00639,2026-04-03 11:54:00,WEST,STANDARD,17.28,104.1
ORD001693,CUST00643,2026-05-27 12:53:00,NORTH,STANDARD,15.42,87.0
ORD001694,CUST00782,2026-05-07 17:28:00,NORTH,STANDARD,1.95,10.4
ORD001695,CUST01138,2026-05-28 06:02:00,WEST,STANDARD,8.0,49.9
ORD001696,CUST00777,2026-03-30 15:13:00,NORTH,STANDARD,14.93,78.5
ORD001697,CUST01189,2026-02-15 19:13:00,SOUTH,STANDARD,23.03,119.8
ORD001698,CUST00893,2026-02-17 23:16:00,SOUTH,STANDARD,19.8,38.0
ORD001699,CUST00697,2026-04-09 02:27:00,NORTH,STANDARD,19.61,37.7
ORD001700,CUST00268,2026-02-14 09:34:00,EAST,STANDARD,10.23,46.4
ORD001701,CUST00593,2026-01-11 02:46:00,NORTH,STANDARD,8.48,73.4
ORD001702,CUST00359,2026-01-28 22:46:00,EAST,STANDARD,19.1,54.8
ORD001703,CUST00276,2026-05-20 07:07:00,EAST,EXPRESS,9.88,13.3
ORD001704,CUST01031,2026-05-29 16:02:00,EAST,STANDARD,13.02,47.2
ORD001705,CUST00222,2026-03-28 15:29:00,CENTRAL,STANDARD,10.02,85.6
ORD001706,CUST00734,2026-03-23 02:15:00,NORTH,PRIORITY,6.98,17.1
ORD001707,CUST00156,2026-01-28 01:27:00,NORTH,PRIORITY,1.53,63.9
ORD001708,CUST00791,2026-05-18 05:58:00,CENTRAL,STANDARD,13.94,116.9
ORD001709,CUST00359,2026-02-26 15:22:00,SOUTH,STANDARD,14.03,90.4
ORD001710,CUST00550,2026-01-09 19:59:00,NORTH,EXPRESS,10.85,37.4
ORD001711,CUST00694,2026-05-15 22:05:00,SOUTH,EXPRESS,21.17,10.1
ORD001712,CUST01007,2026-05-05 10:27:00,CENTRAL,EXPRESS,24.59,54.6
ORD001713,CUST00341,2026-03-31 07:43:00,SOUTH,STANDARD,21.72,67.1
ORD001714,CUST01112,2026-01-12 07:32:00,NORTH,EXPRESS,9.8,30.4
ORD001715,CUST00068,2026-03-12 15:08:00,CENTRAL,PRIORITY,24.48,39.7
ORD001716,CUST00626,2026-01-03 09:37:00,NORTH,EXPRESS,21.61,94.8
ORD001717,CUST00903,2026-03-28 13:40:00,CENTRAL,STANDARD,22.64,101.3
ORD001718,CUST00737,2026-02-17 21:10:00,EAST,STANDARD,20.68,26.0
ORD001719,CUST00974,2026-04-20 23:31:00,CENTRAL,STANDARD,17.67,66.7
ORD001720,CUST01029,2026-04-04 13:06:00,EAST,EXPRESS,18.44,96.7
ORD001721,CUST01054,2026-05-22 14:11:00,SOUTH,EXPRESS,19.16,72.3
ORD001722,CUST00921,2026-05-05 05:26:00,SOUTH,STANDARD,5.97,97.4
ORD001723,CUST00359,2026-02-19 00:02:00,SOUTH,PRIORITY,20.82,78.2
ORD001724,CUST00212,2026-01-28 17:30:00,NORTH,PRIORITY,16.56,60.5
ORD001725,CUST00354,2026-04-05 09:09:00,CENTRAL,PRIORITY,17.85,67.3
ORD001726,CUST00380,2026-02-12 02:58:00,SOUTH,EXPRESS,0.6,83.3
ORD001727,CUST00235,2026-01-09 11:57:00,NORTH,STANDARD,15.86,80.9
ORD001728,CUST00606,2026-02-04 17:17:00,EAST,STANDARD,2.5,8.3
ORD001729,CUST00175,2026-04-18 14:08:00,CENTRAL,EXPRESS,19.7,33.9
ORD001730,CUST00648,2026-05-04 08:43:00,NORTH,STANDARD,5.12,93.0
ORD001731,CUST00008,2026-03-09 14:48:00,EAST,PRIORITY,23.82,71.0
ORD001732,CUST00887,2026-05-02 22:28:00,WEST,STANDARD,2.48,2.6
ORD001733,CUST00185,2026-05-09 10:10:00,SOUTH,PRIORITY,0.24,54.2
ORD001734,CUST01071,2026-04-23 05:44:00,NORTH,STANDARD,14.13,24.2
ORD001735,CUST00289,2026-03-11 01:09:00,CENTRAL,EXPRESS,14.2,49.2
ORD001736,CUST01138,2026-04-05 22:05:00,CENTRAL,STANDARD,13.32,82.2
ORD001737,CUST00760,2026-05-27 09:42:00,CENTRAL,STANDARD,9.2,101.4
ORD001738,CUST00046,2026-01-17 02:00:00,SOUTH,STANDARD,17.6,118.6
ORD001739,CUST00620,2026-01-15 13:40:00,CENTRAL,EXPRESS,19.07,117.7
ORD001740,CUST01046,2026-02-27 11:26:00,NORTH,STANDARD,11.53,85.0
ORD001741,CUST00379,2026-05-23 23:36:00,NORTH,STANDARD,16.89,100.3
ORD001742,CUST00283,2026-03-21 13:47:00,EAST,STANDARD,3.69,113.2
ORD001743,CUST00542,2026-05-12 12:07:00,EAST,STANDARD,3.47,99.0
ORD001744,CUST00892,2026-05-23 03:41:00,CENTRAL,STANDARD,21.15,17.8
ORD001745,CUST00102,2026-01-12 18:51:00,WEST,STANDARD,17.66,41.7
ORD001746,CUST00963,2026-02-02 14:03:00,CENTRAL,STANDARD,14.09,40.0
ORD001747,CUST00995,2026-04-05 22:39:00,CENTRAL,STANDARD,17.28,86.3
ORD001748,CUST01111,2026-05-25 22:42:00,EAST,STANDARD,1.83,94.6
ORD001749,CUST01177,2026-03-09 22:25:00,NORTH,EXPRESS,21.13,106.4
ORD001750,CUST00090,2026-05-16 16:00:00,EAST,STANDARD,20.46,95.5
ORD001751,CUST00068,2026-03-26 10:08:00,NORTH,EXPRESS,14.92,82.0
ORD001752,CUST00640,2026-04-13 12:25:00,EAST,EXPRESS,5.83,77.9
ORD001753,CUST01174,2026-02-09 02:05:00,WEST,STANDARD,14.96,34.2
ORD001754,CUST01055,2026-01-26 23:08:00,WEST,STANDARD,7.91,65.1
ORD001755,CUST00681,2026-01-09 12:22:00,SOUTH,STANDARD,14.12,73.7
ORD001756,CUST00738,2026-03-21 22:59:00,EAST,STANDARD,22.06,29.8
ORD001757,CUST00831,2026-02-19 22:47:00,CENTRAL,STANDARD,18.68,54.3
ORD001758,CUST01031,2026-02-05 18:58:00,CENTRAL,STANDARD,4.59,96.2
ORD001759,CUST01107,2026-01-09 21:14:00,EAST,STANDARD,11.25,53.9
ORD001760,CUST00164,2026-03-08 13:18:00,WEST,STANDARD,14.2,87.8
ORD001761,CUST00665,2026-01-20 18:06:00,NORTH,STANDARD,17.56,87.9
ORD001762,CUST00948,2026-05-23 01:06:00,CENTRAL,PRIORITY,2.55,118.4
ORD001763,CUST00912,2026-05-05 09:36:00,WEST,STANDARD,17.63,21.0
ORD001764,CUST00549,2026-05-08 10:22:00,NORTH,EXPRESS,24.96,107.3
ORD001765,CUST01159,2026-03-07 07:15:00,NORTH,STANDARD,21.53,91.4
ORD001766,CUST00375,2026-03-05 10:10:00,CENTRAL,STANDARD,15.92,74.5
ORD001767,CUST01009,2026-01-19 10:26:00,WEST,EXPRESS,21.14,56.2
ORD001768,CUST00135,2026-01-10 00:20:00,NORTH,PRIORITY,7.34,81.6
ORD001769,CUST00417,2026-05-06 20:47:00,CENTRAL,STANDARD,7.08,16.0
ORD001770,CUST00583,2026-01-12 23:24:00,NORTH,STANDARD,15.75,109.3
ORD001771,CUST01118,2026-03-07 15:15:00,EAST,EXPRESS,6.24,45.5
ORD001772,CUST00122,2026-03-16 10:38:00,WEST,STANDARD,14.52,77.7
ORD001773,CUST00151,2026-04-10 18:43:00,WEST,EXPRESS,12.04,6.2
ORD001774,CUST00447,2026-05-01 19:14:00,SOUTH,STANDARD,7.37,70.1
ORD001775,CUST00805,2026-03-31 14:14:00,WEST,STANDARD,21.23,19.7
ORD001776,CUST00150,2026-04-01 00:57:00,SOUTH,PRIORITY,7.96,16.5
ORD001777,CUST00941,2026-04-09 01:13:00,EAST,STANDARD,1.72,23.2
ORD001778,CUST00143,2026-01-04 00:33:00,NORTH,STANDARD,16.15,107.2
ORD001779,CUST01108,2026-04-12 10:15:00,WEST,STANDARD,6.23,19.0
ORD001780,CUST00014,2026-02-21 12:17:00,EAST,PRIORITY,23.1,55.3
ORD001781,CUST00180,2026-02-01 09:04:00,CENTRAL,EXPRESS,19.32,38.1
ORD001782,CUST00367,2026-05-26 09:37:00,NORTH,EXPRESS,3.71,45.0
ORD001783,CUST00947,2026-03-26 14:28:00,NORTH,EXPRESS,3.33,109.0
ORD001784,CUST00013,2026-02-03 04:30:00,SOUTH,STANDARD,23.94,12.8
ORD001785,CUST01075,2026-05-24 06:40:00,NORTH,STANDARD,22.76,87.0
ORD001786,CUST00434,2026-04-08 17:46:00,EAST,STANDARD,13.85,87.9
ORD001787,CUST00343,2026-05-09 09:43:00,NORTH,STANDARD,13.02,85.4
ORD001788,CUST00443,2026-01-13 11:27:00,CENTRAL,PRIORITY,15.29,19.4
ORD001789,CUST00566,2026-03-02 15:12:00,EAST,EXPRESS,16.5,119.5
ORD001790,CUST01129,2026-02-09 03:53:00,CENTRAL,STANDARD,3.36,111.3
ORD001791,CUST00122,2026-02-16 02:50:00,NORTH,STANDARD,12.28,34.2
ORD001792,CUST00738,2026-04-16 08:09:00,CENTRAL,EXPRESS,17.59,81.1
ORD001793,CUST00104,2026-02-20 16:13:00,SOUTH,STANDARD,3.45,86.3
ORD001794,CUST00085,2026-05-22 16:05:00,SOUTH,STANDARD,10.56,106.5
ORD001795,CUST00006,2026-05-05 10:29:00,NORTH,STANDARD,19.87,28.5
ORD001796,CUST01101,2026-02-11 01:44:00,SOUTH,EXPRESS,17.16,78.6
ORD001797,CUST00962,2026-02-24 14:19:00,WEST,EXPRESS,1.21,113.4
ORD001798,CUST01109,2026-05-30 17:46:00,EAST,STANDARD,9.8,20.3
ORD001799,CUST00860,2026-03-30 21:04:00,NORTH,STANDARD,9.3,67.3
ORD001800,CUST00084,2026-03-12 00:04:00,SOUTH,EXPRESS,23.26,11.0
ORD001801,CUST00124,2026-02-25 10:41:00,CENTRAL,STANDARD,19.12,31.3
ORD001802,CUST00387,2026-05-11 19:50:00,SOUTH,STANDARD,8.73,37.0
ORD001803,CUST00389,2026-01-24 19:41:00,SOUTH,STANDARD,10.96,100.2
ORD001804,CUST00282,2026-05-15 18:03:00,EAST,PRIORITY,13.96,39.1
ORD001805,CUST01052,2026-04-27 01:44:00,NORTH,STANDARD,12.43,118.4
ORD001806,CUST00638,2026-05-30 15:31:00,NORTH,EXPRESS,14.36,46.3
ORD001807,CUST00491,2026-01-25 15:21:00,EAST,PRIORITY,24.36,23.2
ORD001808,CUST00415,2026-05-29 15:49:00,NORTH,EXPRESS,6.17,10.4
ORD001809,CUST00766,2026-05-12 02:20:00,EAST,STANDARD,11.78,87.6
ORD001810,CUST00550,2026-05-12 15:21:00,EAST,PRIORITY,9.14,29.6
ORD001811,CUST00792,2026-05-13 19:15:00,CENTRAL,EXPRESS,9.68,97.0
ORD001812,CUST00758,2026-01-05 06:40:00,CENTRAL,EXPRESS,0.4,40.5
ORD001813,CUST00700,2026-02-03 23:52:00,WEST,STANDARD,8.21,112.9
ORD001814,CUST00491,2026-01-03 17:11:00,WEST,EXPRESS,7.05,29.5
ORD001815,CUST00789,2026-01-23 13:23:00,EAST,STANDARD,16.76,32.5
ORD001816,CUST00617,2026-05-22 15:40:00,EAST,EXPRESS,5.49,97.3
ORD001817,CUST00463,2026-01-20 05:28:00,NORTH,STANDARD,16.21,88.0
ORD001818,CUST01125,2026-03-23 13:22:00,NORTH,PRIORITY,14.01,38.9
ORD001819,CUST00361,2026-03-21 01:34:00,CENTRAL,EXPRESS,6.64,101.5
ORD001820,CUST00052,2026-05-07 03:12:00,CENTRAL,STANDARD,8.67,89.3
ORD001821,CUST00928,2026-01-25 06:57:00,CENTRAL,STANDARD,17.11,49.4
ORD001822,CUST00096,2026-05-20 04:26:00,EAST,EXPRESS,20.38,112.0
ORD001823,CUST01064,2026-05-01 02:05:00,NORTH,STANDARD,23.04,58.6
ORD001824,CUST00400,2026-01-23 01:55:00,WEST,STANDARD,7.67,116.2
ORD001825,CUST00178,2026-04-01 05:57:00,SOUTH,PRIORITY,5.12,24.6
ORD001826,CUST00055,2026-04-20 15:30:00,SOUTH,STANDARD,15.85,58.7
ORD001827,CUST00722,2026-05-01 06:24:00,SOUTH,PRIORITY,3.88,18.9
ORD001828,CUST00357,2026-01-01 12:13:00,EAST,STANDARD,11.95,83.5
ORD001829,CUST00465,2026-03-19 07:06:00,WEST,STANDARD,8.88,5.1
ORD001830,CUST00384,2026-03-13 01:57:00,CENTRAL,STANDARD,24.0,92.0
ORD001831,CUST00203,2026-01-03 19:51:00,WEST,STANDARD,10.03,43.2
ORD001832,CUST00184,2026-03-31 23:55:00,WEST,PRIORITY,19.1,64.6
ORD001833,CUST00665,2026-03-22 19:49:00,EAST,STANDARD,5.4,116.4
ORD001834,CUST00218,2026-05-18 13:56:00,CENTRAL,STANDARD,24.93,42.2
ORD001835,CUST00366,2026-05-14 21:59:00,EAST,STANDARD,9.55,98.7
ORD001836,CUST00497,2026-04-26 22:14:00,WEST,EXPRESS,6.27,102.8
ORD001837,CUST01008,2026-02-20 10:53:00,NORTH,EXPRESS,0.36,80.6
ORD001838,CUST00147,2026-02-10 06:06:00,WEST,STANDARD,16.6,61.5
ORD001839,CUST00749,2026-03-12 12:58:00,NORTH,STANDARD,7.07,57.7
ORD001840,CUST00138,2026-03-09 07:04:00,NORTH,STANDARD,18.07,9.6
ORD001841,CUST00557,2026-01-04 07:52:00,CENTRAL,PRIORITY,2.46,86.8
ORD001842,CUST00379,2026-01-12 05:00:00,WEST,EXPRESS,20.32,3.2
ORD001843,CUST00146,2026-04-24 14:50:00,WEST,STANDARD,18.28,11.7
ORD001844,CUST00827,2026-03-26 11:49:00,CENTRAL,STANDARD,11.46,5.3
ORD001845,CUST00338,2026-03-19 20:48:00,WEST,EXPRESS,5.94,95.9
ORD001846,CUST00695,2026-05-07 20:28:00,CENTRAL,PRIORITY,13.46,57.5
ORD001847,CUST00426,2026-04-26 02:43:00,CENTRAL,PRIORITY,17.52,37.7
ORD001848,CUST01050,2026-05-03 14:30:00,CENTRAL,EXPRESS,4.71,15.8
ORD001849,CUST00721,2026-01-05 12:45:00,EAST,STANDARD,9.58,119.2
ORD001850,CUST00288,2026-03-18 20:47:00,CENTRAL,STANDARD,7.79,65.8
ORD001851,CUST01173,2026-03-23 18:34:00,CENTRAL,STANDARD,7.88,113.0
ORD001852,CUST00527,2026-03-02 10:31:00,NORTH,STANDARD,6.26,38.5
ORD001853,CUST00791,2026-02-19 20:07:00,CENTRAL,STANDARD,4.82,56.3
ORD001854,CUST00457,2026-02-28 16:53:00,SOUTH,STANDARD,9.4,56.4
ORD001855,CUST00226,2026-01-30 15:39:00,CENTRAL,STANDARD,10.46,25.6
ORD001856,CUST01147,2026-04-15 00:00:00,EAST,EXPRESS,8.85,34.5
ORD001857,CUST00537,2026-02-23 10:27:00,SOUTH,STANDARD,6.58,9.7
ORD001858,CUST00530,2026-02-20 10:56:00,CENTRAL,STANDARD,5.82,105.8
ORD001859,CUST01150,2026-02-01 10:35:00,SOUTH,STANDARD,14.91,60.6
ORD001860,CUST01092,2026-04-28 05:19:00,CENTRAL,STANDARD,23.36,12.9
ORD001861,CUST00265,2026-01-12 09:24:00,SOUTH,STANDARD,12.07,6.2
ORD001862,CUST00846,2026-03-09 16:55:00,EAST,STANDARD,14.72,103.2
ORD001863,CUST00088,2026-02-25 04:27:00,EAST,STANDARD,21.24,46.4
ORD001864,CUST00290,2026-05-15 11:17:00,EAST,STANDARD,19.51,25.3
ORD001865,CUST01083,2026-05-09 22:50:00,CENTRAL,STANDARD,8.4,41.1
ORD001866,CUST01175,2026-04-22 04:52:00,SOUTH,PRIORITY,6.68,43.9
ORD001867,CUST00813,2026-03-12 20:42:00,SOUTH,STANDARD,5.73,65.5
ORD001868,CUST00835,2026-01-29 22:26:00,SOUTH,STANDARD,6.37,37.9
ORD001869,CUST00426,2026-04-30 16:12:00,NORTH,STANDARD,5.95,54.6
ORD001870,CUST00058,2026-01-07 04:44:00,CENTRAL,EXPRESS,24.72,78.5
ORD001871,CUST00314,2026-05-27 17:51:00,NORTH,EXPRESS,24.31,53.1
ORD001872,CUST00426,2026-02-28 05:42:00,NORTH,STANDARD,13.51,95.2
ORD001873,CUST01146,2026-04-22 04:57:00,EAST,STANDARD,8.59,54.4
ORD001874,CUST00479,2026-01-02 22:42:00,SOUTH,STANDARD,8.39,69.3
ORD001875,CUST00471,2026-01-05 05:58:00,SOUTH,STANDARD,10.33,53.5
ORD001876,CUST00875,2026-01-27 02:22:00,WEST,EXPRESS,8.81,97.8
ORD001877,CUST00759,2026-02-08 14:09:00,NORTH,STANDARD,22.61,109.3
ORD001878,CUST00270,2026-01-09 17:53:00,SOUTH,STANDARD,11.57,113.6
ORD001879,CUST00334,2026-01-30 23:56:00,SOUTH,STANDARD,22.05,8.0
ORD001880,CUST00209,2026-03-28 22:55:00,WEST,STANDARD,6.66,13.6
ORD001881,CUST00792,2026-03-07 17:49:00,CENTRAL,STANDARD,21.84,53.4
ORD001882,CUST00319,2026-02-27 21:29:00,CENTRAL,STANDARD,23.9,94.1
ORD001883,CUST00578,2026-05-10 23:26:00,EAST,PRIORITY,18.17,18.5
ORD001884,CUST00157,2026-05-25 20:54:00,SOUTH,STANDARD,2.3,117.5
ORD001885,CUST00483,2026-05-08 02:45:00,EAST,PRIORITY,13.91,97.1
ORD001886,CUST00993,2026-02-23 06:55:00,NORTH,EXPRESS,23.33,72.2
ORD001887,CUST00727,2026-02-02 16:34:00,CENTRAL,STANDARD,22.17,92.0
ORD001888,CUST00795,2026-05-17 11:58:00,EAST,STANDARD,14.03,22.6
ORD001889,CUST00296,2026-01-21 19:38:00,WEST,STANDARD,17.04,82.5
ORD001890,CUST01106,2026-05-29 21:08:00,SOUTH,STANDARD,7.39,36.9
ORD001891,CUST01023,2026-04-03 19:59:00,CENTRAL,STANDARD,8.4,33.2
ORD001892,CUST01040,2026-05-05 19:59:00,EAST,STANDARD,19.2,38.3
ORD001893,CUST00814,2026-03-20 00:11:00,SOUTH,STANDARD,21.97,89.2
ORD001894,CUST00654,2026-05-25 22:29:00,SOUTH,STANDARD,9.1,19.3
ORD001895,CUST01112,2026-01-16 11:45:00,SOUTH,EXPRESS,3.52,78.8
ORD001896,CUST00841,2026-02-10 00:03:00,NORTH,STANDARD,8.08,91.1
ORD001897,CUST00501,2026-03-26 14:04:00,SOUTH,EXPRESS,4.47,75.1
ORD001898,CUST00531,2026-04-24 18:07:00,CENTRAL,STANDARD,16.79,41.4
ORD001899,CUST00457,2026-04-30 10:26:00,CENTRAL,EXPRESS,1.2,33.4
ORD001900,CUST00363,2026-01-28 21:23:00,NORTH,PRIORITY,4.49,10.1
ORD001901,CUST01103,2026-01-29 05:19:00,WEST,STANDARD,13.49,119.0
ORD001902,CUST01101,2026-01-11 21:32:00,WEST,STANDARD,7.78,16.9
ORD001903,CUST01168,2026-04-02 17:21:00,WEST,STANDARD,13.21,30.1
ORD001904,CUST00818,2026-05-17 14:08:00,EAST,EXPRESS,3.15,52.8
ORD001905,CUST00229,2026-04-22 09:22:00,SOUTH,EXPRESS,11.02,18.2
ORD001906,CUST00583,2026-01-30 22:34:00,CENTRAL,STANDARD,5.58,116.7
ORD001907,CUST00185,2026-03-28 00:05:00,CENTRAL,STANDARD,20.67,49.3
ORD001908,CUST00408,2026-01-21 10:30:00,CENTRAL,STANDARD,5.64,52.4
ORD001909,CUST00005,2026-01-12 14:34:00,NORTH,STANDARD,5.08,20.2
ORD001910,CUST00659,2026-04-26 06:24:00,NORTH,STANDARD,4.65,30.1
ORD001911,CUST00728,2026-04-11 22:45:00,SOUTH,PRIORITY,21.09,74.3
ORD001912,CUST00336,2026-05-31 00:08:00,WEST,EXPRESS,23.35,103.1
ORD001913,CUST00418,2026-02-09 07:07:00,WEST,STANDARD,18.73,61.2
ORD001914,CUST01131,2026-02-25 17:16:00,NORTH,STANDARD,2.04,19.5
ORD001915,CUST00313,2026-01-19 07:11:00,CENTRAL,EXPRESS,18.33,27.6
ORD001916,CUST00041,2026-03-16 04:06:00,WEST,STANDARD,2.56,6.2
ORD001917,CUST01071,2026-01-19 12:52:00,EAST,STANDARD,2.06,16.2
ORD001918,CUST00227,2026-03-06 09:24:00,CENTRAL,STANDARD,21.36,77.5
ORD001919,CUST00365,2026-05-14 22:44:00,NORTH,PRIORITY,20.58,18.9
ORD001920,CUST00725,2026-04-15 21:06:00,NORTH,STANDARD,11.32,37.7
ORD001921,CUST00458,2026-04-20 21:40:00,EAST,EXPRESS,15.78,2.1
ORD001922,CUST00293,2026-05-20 11:36:00,CENTRAL,STANDARD,14.84,119.6
ORD001923,CUST00993,2026-01-05 04:20:00,CENTRAL,STANDARD,19.59,55.4
ORD001924,CUST00583,2026-03-16 02:12:00,EAST,STANDARD,12.82,96.5
ORD001925,CUST00947,2026-02-14 09:38:00,EAST,EXPRESS,13.07,76.0
ORD001926,CUST00780,2026-02-23 13:59:00,CENTRAL,STANDARD,6.78,38.6
ORD001927,CUST00808,2026-01-03 01:18:00,EAST,PRIORITY,3.13,106.6
ORD001928,CUST00820,2026-02-23 00:29:00,CENTRAL,EXPRESS,1.72,100.9
ORD001929,CUST00735,2026-04-05 22:16:00,NORTH,EXPRESS,0.21,105.4
ORD001930,CUST01108,2026-04-11 13:38:00,SOUTH,EXPRESS,18.47,32.2
ORD001931,CUST00030,2026-01-28 10:38:00,WEST,EXPRESS,22.9,6.6
ORD001932,CUST00826,2026-01-19 18:52:00,CENTRAL,EXPRESS,19.51,43.4
ORD001933,CUST00600,2026-01-18 22:11:00,CENTRAL,STANDARD,14.22,99.2
ORD001934,CUST00983,2026-05-12 12:09:00,NORTH,EXPRESS,13.36,20.3
ORD001935,CUST00876,2026-03-10 00:52:00,NORTH,STANDARD,6.93,36.2
ORD001936,CUST00703,2026-03-19 01:28:00,CENTRAL,PRIORITY,10.14,110.1
ORD001937,CUST00291,2026-05-24 14:11:00,SOUTH,STANDARD,22.77,73.7
