ORDER_ID,COURIER,WAREHOUSE,HANDOFFS,PRIOR_DELAYS,DELIVERY_DELAY_MINUTES
ORD002655,NovaShip,WH-D4,5,2,79.7
ORD002656,NovaShip,WH-B2,3,6,85.7
ORD002657,SwiftRun,WH-A1,5,8,102.2
ORD002658,MetroDash,WH-D4,5,3,76.6
ORD002659,CityHop,WH-C3,2,4,94.2
ORD002660,RapidoLog,WH-C3,5,6,67.9
ORD002661,CityHop,WH-A1,0,2,52.0
ORD002662,NovaShip,WH-C3,5,0,73.0
ORD002663,MetroDash,WH-B2,0,7,60.4
ORD002664,MetroDash,WH-C3,3,7,65.2
ORD002665,SwiftRun,WH-D4,2,1,36.3
ORD002666,SwiftRun,WH-B2,4,4,60.9
ORD002667,SwiftRun,WH-D4,2,8,73.9
ORD002668,RapidoLog,WH-C3,3,5,81.5
ORD002669,CityHop,WH-B2,5,4,96.2
ORD002670,MetroDash,WH-B2,5,0,105.7
ORD002671,MetroDash,WH-C3,0,5,37.4
ORD002672,CityHop,WH-D4,3,3,82.5
ORD002673,CityHop,WH-D4,1,2,56.2
ORD002674,RapidoLog,WH-C3,0,6,52.2
ORD002675,MetroDash,WH-B2,4,5,93.1
ORD002676,NovaShip,WH-C3,3,5,82.4
ORD002677,NovaShip,WH-C3,5,1,81.2
ORD002678,CityHop,WH-D4,4,7,85.3
ORD002679,MetroDash,WH-C3,0,8,57.3
ORD002680,RapidoLog,WH-A1,0,7,65.1
ORD002681,CityHop,WH-A1,5,0,60.8
ORD002682,RapidoLog,WH-D4,5,2,79.3
ORD002683,SwiftRun,WH-C3,4,3,55.0
ORD002684,RapidoLog,WH-D4,1,5,51.3
ORD002685,MetroDash,WH-B2,4,8,85.4
ORD002686,SwiftRun,WH-C3,1,0,56.4
ORD002687,RapidoLog,WH-D4,5,3,73.8
ORD002688,CityHop,WH-A1,1,0,79.8
ORD002689,CityHop,WH-B2,3,0,57.8
ORD002690,CityHop,WH-A1,1,8,91.8
ORD002691,MetroDash,WH-B2,1,1,30.8
ORD002692,NovaShip,WH-B2,2,4,71.6
ORD002693,RapidoLog,WH-C3,5,3,80.1
ORD002694,NovaShip,WH-C3,0,3,44.8
ORD002695,SwiftRun,WH-B2,4,8,72.7
ORD002696,CityHop,WH-D4,0,4,94.8
ORD002697,NovaShip,WH-B2,1,3,82.0
ORD002698,SwiftRun,WH-B2,0,8,79.7
ORD002699,NovaShip,WH-A1,3,7,67.3
ORD002700,RapidoLog,WH-D4,5,7,103.9
ORD002701,CityHop,WH-D4,4,0,64.4
ORD002702,MetroDash,WH-D4,2,5,66.2
ORD002703,SwiftRun,WH-D4,0,5,45.5
ORD002704,NovaShip,WH-A1,4,7,101.7
ORD002705,NovaShip,WH-D4,5,0,101.9
ORD002706,NovaShip,WH-D4,3,0,81.6
ORD002707,NovaShip,WH-B2,5,6,101.5
ORD002708,NovaShip,WH-A1,4,8,69.3
ORD002709,NovaShip,WH-B2,1,5,54.3
ORD002710,MetroDash,WH-C3,0,7,34.9
ORD002711,CityHop,WH-A1,0,2,68.7
ORD002712,NovaShip,WH-D4,4,0,58.6
ORD002713,RapidoLog,WH-A1,1,0,47.5
ORD002714,RapidoLog,WH-A1,2,1,62.6
ORD002715,NovaShip,WH-C3,1,3,59.0
ORD002716,RapidoLog,WH-A1,0,6,71.7
ORD002717,NovaShip,WH-D4,5,3,114.4
ORD002718,RapidoLog,WH-D4,2,7,54.7
ORD002719,NovaShip,WH-A1,4,4,62.7
ORD002720,CityHop,WH-C3,1,7,53.7
ORD002721,NovaShip,WH-C3,3,6,83.8
ORD002722,CityHop,WH-C3,3,5,78.6
ORD002723,NovaShip,WH-B2,2,8,71.9
ORD002724,RapidoLog,WH-C3,5,6,102.2
ORD002725,RapidoLog,WH-A1,1,8,76.6
ORD002726,RapidoLog,WH-D4,4,5,100.2
ORD002727,RapidoLog,WH-B2,3,7,80.4
ORD002728,CityHop,WH-A1,1,8,71.1
ORD002729,MetroDash,WH-C3,1,2,46.6
ORD002730,CityHop,WH-D4,0,6,91.1
ORD002731,SwiftRun,WH-D4,4,5,45.9
ORD002732,MetroDash,WH-C3,1,7,55.3
ORD002733,NovaShip,WH-C3,2,8,51.8
ORD002734,NovaShip,WH-A1,2,2,62.2
ORD002735,MetroDash,WH-D4,3,4,60.9
ORD002736,RapidoLog,WH-D4,0,2,63.3
ORD002737,SwiftRun,WH-D4,0,1,5.8
ORD002738,NovaShip,WH-B2,4,7,88.1
ORD002739,SwiftRun,WH-C3,1,4,72.3
ORD002740,CityHop,WH-A1,3,0,76.6
ORD002741,SwiftRun,WH-C3,0,0,44.7
ORD002742,SwiftRun,WH-A1,5,7,80.0
ORD002743,RapidoLog,WH-B2,5,1,55.5
ORD002744,SwiftRun,WH-C3,1,6,64.1
ORD002745,RapidoLog,WH-A1,3,8,93.6
ORD002746,RapidoLog,WH-B2,1,8,80.4
ORD002747,SwiftRun,WH-C3,2,7,51.0
ORD002748,NovaShip,WH-A1,4,7,111.9
ORD002749,NovaShip,WH-D4,5,2,88.9
ORD002750,CityHop,WH-B2,1,3,79.5
ORD002751,MetroDash,WH-D4,4,5,78.3
ORD002752,CityHop,WH-A1,0,6,69.6
ORD002753,SwiftRun,WH-D4,2,7,42.0
ORD002754,RapidoLog,WH-B2,3,2,75.6
ORD002755,MetroDash,WH-C3,5,7,112.1
ORD002756,MetroDash,WH-C3,1,5,83.2
ORD002757,RapidoLog,WH-C3,3,1,57.1
ORD002758,NovaShip,WH-A1,1,4,85.2
ORD002759,RapidoLog,WH-A1,5,0,51.0
ORD002760,RapidoLog,WH-B2,2,2,60.0
ORD002761,SwiftRun,WH-B2,3,3,77.6
ORD002762,MetroDash,WH-A1,5,1,93.3
ORD002763,CityHop,WH-D4,4,0,112.7
ORD002764,CityHop,WH-C3,3,4,68.3
ORD002765,CityHop,WH-D4,5,6,102.7
ORD002766,MetroDash,WH-B2,3,2,44.5
ORD002767,MetroDash,WH-A1,4,0,58.9
ORD002768,CityHop,WH-B2,3,8,99.6
ORD002769,CityHop,WH-B2,5,3,111.6
ORD002770,CityHop,WH-B2,4,3,81.0
ORD002771,MetroDash,WH-B2,5,5,77.5
ORD002772,SwiftRun,WH-B2,1,0,67.9
ORD002773,MetroDash,WH-A1,1,3,68.8
ORD002774,NovaShip,WH-C3,1,7,75.4
ORD002775,RapidoLog,WH-A1,1,3,60.5
ORD002776,RapidoLog,WH-A1,4,4,69.6
ORD002777,CityHop,WH-C3,3,4,99.7
ORD002778,SwiftRun,WH-D4,4,1,58.8
ORD002779,CityHop,WH-C3,0,7,71.1
ORD002780,MetroDash,WH-B2,4,2,88.6
ORD002781,RapidoLog,WH-B2,0,8,74.5
ORD002782,RapidoLog,WH-A1,2,0,54.0
ORD002783,CityHop,WH-D4,4,7,96.7
ORD002784,NovaShip,WH-A1,5,0,76.3
ORD002785,SwiftRun,WH-A1,5,3,62.5
ORD002786,CityHop,WH-D4,5,1,98.0
ORD002787,NovaShip,WH-C3,0,8,81.8
ORD002788,RapidoLog,WH-C3,3,8,87.2
ORD002789,RapidoLog,WH-B2,5,7,76.0
ORD002790,CityHop,WH-D4,2,0,74.9
ORD002791,NovaShip,WH-B2,0,6,57.0
ORD002792,CityHop,WH-C3,2,8,93.8
ORD002793,NovaShip,WH-A1,3,6,57.6
ORD002794,SwiftRun,WH-A1,3,4,50.7
ORD002795,RapidoLog,WH-B2,2,3,81.8
ORD002796,SwiftRun,WH-B2,2,8,89.0
ORD002797,RapidoLog,WH-D4,1,0,33.3
ORD002798,RapidoLog,WH-A1,2,4,63.5
ORD002799,SwiftRun,WH-B2,2,4,69.6
ORD002800,SwiftRun,WH-B2,4,7,72.5
ORD002801,RapidoLog,WH-A1,3,3,87.5
ORD002802,NovaShip,WH-A1,2,3,84.8
ORD002803,RapidoLog,WH-C3,0,7,88.3
ORD002804,RapidoLog,WH-B2,2,1,56.1
ORD002805,CityHop,WH-D4,0,0,55.3
ORD002806,SwiftRun,WH-B2,2,1,55.8
ORD002807,NovaShip,WH-B2,4,0,80.9
ORD002808,MetroDash,WH-D4,4,8,95.0
ORD002809,RapidoLog,WH-B2,3,1,67.5
ORD002810,CityHop,WH-B2,2,8,89.5
ORD002811,RapidoLog,WH-A1,2,5,76.0
ORD002812,NovaShip,WH-A1,2,1,56.6
ORD002813,RapidoLog,WH-A1,4,1,78.5
ORD002814,NovaShip,WH-B2,2,7,72.4
ORD002815,SwiftRun,WH-B2,2,1,30.3
ORD002816,SwiftRun,WH-C3,0,5,82.1
ORD002817,NovaShip,WH-A1,2,4,72.7
ORD002818,RapidoLog,WH-D4,0,4,58.5
ORD002819,CityHop,WH-D4,2,5,60.9
ORD002820,SwiftRun,WH-D4,5,4,68.6
ORD002821,NovaShip,WH-D4,0,3,75.1
ORD002822,CityHop,WH-A1,0,6,79.1
ORD002823,SwiftRun,WH-A1,2,7,83.0
ORD002824,CityHop,WH-C3,3,1,93.4
ORD002825,SwiftRun,WH-C3,3,4,78.5
ORD002826,NovaShip,WH-C3,4,4,82.6
ORD002827,SwiftRun,WH-A1,0,7,74.2
ORD002828,RapidoLog,WH-C3,4,4,65.7
ORD002829,SwiftRun,WH-A1,0,7,67.0
ORD002830,CityHop,WH-C3,2,1,91.0
ORD002831,NovaShip,WH-C3,5,6,101.7
ORD002832,SwiftRun,WH-B2,5,3,67.5
ORD002833,NovaShip,WH-B2,3,6,95.4
ORD002834,RapidoLog,WH-B2,0,7,47.9
ORD002835,NovaShip,WH-D4,5,2,84.4
ORD002836,MetroDash,WH-B2,3,6,73.5
ORD002837,MetroDash,WH-C3,4,3,88.6
ORD002838,CityHop,WH-A1,3,3,50.8
ORD002839,MetroDash,WH-C3,0,6,69.7
ORD002840,NovaShip,WH-D4,0,1,62.7
ORD002841,NovaShip,WH-B2,2,2,47.9
ORD002842,MetroDash,WH-C3,2,2,50.3
ORD002843,SwiftRun,WH-A1,5,1,60.0
ORD002844,SwiftRun,WH-D4,1,8,67.8
ORD002845,SwiftRun,WH-B2,0,3,58.7
ORD002846,RapidoLog,WH-A1,5,8,86.4
ORD002847,CityHop,WH-C3,4,1,91.8
ORD002848,CityHop,WH-C3,5,6,103.0
ORD002849,NovaShip,WH-B2,1,0,43.8
ORD002850,MetroDash,WH-A1,1,3,44.3
ORD002851,NovaShip,WH-B2,2,1,47.4
ORD002852,NovaShip,WH-B2,5,2,113.5
ORD002853,RapidoLog,WH-A1,1,6,97.2
ORD002854,MetroDash,WH-B2,2,2,59.2
ORD002855,MetroDash,WH-D4,5,8,99.3
ORD002856,CityHop,WH-A1,4,8,89.8
ORD002857,CityHop,WH-A1,5,6,95.7
ORD002858,NovaShip,WH-A1,5,2,70.9
ORD002859,SwiftRun,WH-D4,1,6,56.3
ORD002860,MetroDash,WH-C3,2,7,68.4
ORD002861,MetroDash,WH-C3,3,5,87.4
ORD002862,MetroDash,WH-D4,3,0,48.6
ORD002863,RapidoLog,WH-D4,0,1,79.5
ORD002864,SwiftRun,WH-C3,3,3,58.4
ORD002865,CityHop,WH-B2,4,7,98.4
ORD002866,NovaShip,WH-B2,0,2,86.6
ORD002867,CityHop,WH-B2,1,0,52.4
ORD002868,SwiftRun,WH-D4,5,2,75.2
ORD002869,SwiftRun,WH-B2,4,5,66.7
ORD002870,CityHop,WH-C3,5,2,75.1
ORD002871,SwiftRun,WH-D4,1,2,34.6
ORD002872,MetroDash,WH-C3,1,7,50.5
ORD002873,MetroDash,WH-A1,4,1,101.9
ORD002874,NovaShip,WH-D4,5,4,99.2
ORD002875,CityHop,WH-A1,0,6,65.6
ORD002876,CityHop,WH-A1,0,5,85.6
ORD002877,MetroDash,WH-A1,4,2,80.0
ORD002878,NovaShip,WH-D4,0,3,77.3
ORD002879,MetroDash,WH-B2,5,8,90.3
ORD002880,CityHop,WH-A1,5,4,86.1
ORD002881,NovaShip,WH-C3,0,1,70.2
ORD002882,RapidoLog,WH-D4,5,8,109.9
ORD002883,CityHop,WH-A1,1,0,60.5
ORD002884,NovaShip,WH-D4,0,4,87.1
ORD002885,CityHop,WH-C3,5,5,74.6
ORD002886,NovaShip,WH-A1,0,3,56.8
ORD002887,RapidoLog,WH-D4,1,7,90.5
ORD002888,CityHop,WH-D4,0,1,73.7
ORD002889,NovaShip,WH-D4,0,0,64.0
ORD002890,NovaShip,WH-B2,0,7,79.3
ORD002891,NovaShip,WH-D4,4,2,74.4
ORD002892,MetroDash,WH-B2,4,7,91.1
ORD002893,NovaShip,WH-D4,4,1,70.3
ORD002894,NovaShip,WH-A1,5,0,75.9
ORD002895,CityHop,WH-C3,2,7,91.6
ORD002896,RapidoLog,WH-B2,5,6,87.5
ORD002897,CityHop,WH-A1,5,6,106.8
ORD002898,NovaShip,WH-C3,5,0,107.3
ORD002899,NovaShip,WH-C3,3,8,81.5
ORD002900,RapidoLog,WH-C3,1,4,41.1
ORD002901,RapidoLog,WH-D4,3,1,72.7
ORD002902,MetroDash,WH-D4,4,2,59.0
ORD002903,MetroDash,WH-B2,3,5,71.8
ORD002904,RapidoLog,WH-C3,1,2,88.3
ORD002905,CityHop,WH-D4,1,4,71.1
ORD002906,NovaShip,WH-C3,0,3,67.7
ORD002907,MetroDash,WH-A1,0,6,71.1
ORD002908,CityHop,WH-D4,3,1,94.5
ORD002909,MetroDash,WH-D4,5,0,111.6
ORD002910,NovaShip,WH-B2,5,0,73.2
ORD002911,SwiftRun,WH-C3,2,5,58.7
ORD002912,RapidoLog,WH-A1,3,7,104.2
ORD002913,MetroDash,WH-B2,5,2,72.5
ORD002914,SwiftRun,WH-B2,5,3,84.1
ORD002915,RapidoLog,WH-A1,1,2,68.9
ORD002916,RapidoLog,WH-D4,0,1,54.1
ORD002917,MetroDash,WH-C3,2,0,54.6
ORD002918,MetroDash,WH-B2,4,1,67.0
ORD002919,CityHop,WH-B2,0,7,65.8
ORD002920,MetroDash,WH-D4,3,4,52.6
ORD002921,NovaShip,WH-D4,1,8,82.4
ORD002922,SwiftRun,WH-A1,1,6,51.8
ORD002923,CityHop,WH-C3,1,4,59.1
ORD002924,RapidoLog,WH-B2,5,4,91.0
ORD002925,CityHop,WH-D4,3,8,96.4
ORD002926,SwiftRun,WH-D4,0,2,37.4
ORD002927,MetroDash,WH-D4,4,0,89.8
ORD002928,RapidoLog,WH-A1,0,5,58.4
ORD002929,RapidoLog,WH-D4,4,8,89.7
ORD002930,CityHop,WH-A1,1,7,78.5
ORD002931,CityHop,WH-B2,4,5,98.3
ORD002932,NovaShip,WH-C3,4,0,61.3
ORD002933,NovaShip,WH-D4,3,1,48.2
ORD002934,SwiftRun,WH-C3,1,3,33.8
ORD002935,MetroDash,WH-C3,3,1,75.3
ORD002936,RapidoLog,WH-A1,0,7,45.5
ORD002937,MetroDash,WH-C3,5,4,74.5
ORD002938,MetroDash,WH-D4,2,7,78.6
ORD002939,CityHop,WH-B2,4,6,88.6
ORD002940,RapidoLog,WH-C3,5,2,107.8
ORD002941,MetroDash,WH-D4,2,0,73.2
ORD002942,MetroDash,WH-D4,3,6,107.5
ORD002943,RapidoLog,WH-A1,4,5,78.8
ORD002944,NovaShip,WH-D4,4,8,103.8
ORD002945,CityHop,WH-D4,1,4,53.0
ORD002946,RapidoLog,WH-B2,1,4,67.6
ORD002947,SwiftRun,WH-A1,0,1,61.1
ORD002948,NovaShip,WH-C3,4,3,59.4
ORD002949,MetroDash,WH-A1,5,7,93.9
ORD002950,MetroDash,WH-D4,2,2,75.8
ORD002951,CityHop,WH-C3,4,2,65.9
ORD002952,SwiftRun,WH-C3,3,4,54.3
ORD002953,MetroDash,WH-D4,0,7,54.3
ORD002954,RapidoLog,WH-C3,4,0,66.9
ORD002955,RapidoLog,WH-D4,4,8,74.3
ORD002956,CityHop,WH-A1,1,4,63.1
ORD002957,MetroDash,WH-D4,0,5,43.0
ORD002958,MetroDash,WH-A1,0,2,48.7
ORD002959,CityHop,WH-D4,0,1,52.7
ORD002960,RapidoLog,WH-A1,5,6,73.2
ORD002961,SwiftRun,WH-D4,0,2,61.3
ORD002962,MetroDash,WH-D4,0,8,87.9
ORD002963,RapidoLog,WH-B2,0,1,62.3
ORD002964,RapidoLog,WH-A1,3,6,90.6
ORD002965,RapidoLog,WH-D4,1,5,74.1
ORD002966,NovaShip,WH-B2,2,2,63.1
ORD002967,CityHop,WH-C3,3,8,90.8
ORD002968,MetroDash,WH-A1,1,1,30.7
ORD002969,RapidoLog,WH-A1,5,2,75.3
ORD002970,MetroDash,WH-D4,5,7,97.5
ORD002971,CityHop,WH-B2,3,2,74.6
ORD002972,RapidoLog,WH-B2,2,7,89.0
ORD002973,MetroDash,WH-C3,5,5,108.1
ORD002974,MetroDash,WH-D4,3,0,63.9
ORD002975,RapidoLog,WH-B2,0,2,54.1
ORD002976,SwiftRun,WH-C3,5,2,95.2
ORD002977,NovaShip,WH-B2,4,7,119.7
ORD002978,SwiftRun,WH-C3,4,6,68.2
ORD002979,CityHop,WH-D4,4,0,87.9
ORD002980,MetroDash,WH-B2,5,2,99.5
ORD002981,RapidoLog,WH-D4,0,0,57.1
ORD002982,CityHop,WH-B2,3,4,90.9
ORD002983,SwiftRun,WH-A1,1,0,50.0
ORD002984,RapidoLog,WH-A1,3,2,78.4
ORD002985,NovaShip,WH-A1,0,8,62.5
ORD002986,CityHop,WH-D4,3,0,70.2
ORD002987,CityHop,WH-D4,2,6,80.9
ORD002988,NovaShip,WH-C3,2,0,85.5
ORD002989,SwiftRun,WH-D4,0,4,34.5
ORD002990,CityHop,WH-B2,5,5,103.1
ORD002991,NovaShip,WH-B2,0,6,64.1
ORD002992,CityHop,WH-C3,2,2,82.4
ORD002993,RapidoLog,WH-C3,3,3,86.0
ORD002994,MetroDash,WH-B2,5,1,59.0
ORD002995,MetroDash,WH-B2,3,3,57.3
ORD002996,NovaShip,WH-A1,2,2,87.4
ORD002997,CityHop,WH-D4,4,4,115.2
ORD002998,NovaShip,WH-A1,0,3,51.8
ORD002999,SwiftRun,WH-B2,1,6,65.2
ORD003000,MetroDash,WH-A1,0,2,53.9
ORD003001,NovaShip,WH-A1,1,0,71.1
ORD003002,NovaShip,WH-A1,4,6,98.4
ORD003003,NovaShip,WH-A1,4,2,75.4
ORD003004,MetroDash,WH-B2,3,6,87.8
ORD003005,SwiftRun,WH-D4,0,0,45.4
ORD003006,RapidoLog,WH-C3,0,5,71.2
ORD003007,MetroDash,WH-C3,2,5,53.1
ORD003008,RapidoLog,WH-D4,2,2,73.4
ORD003009,MetroDash,WH-A1,3,0,68.3
ORD003010,SwiftRun,WH-C3,5,7,109.7
ORD003011,RapidoLog,WH-D4,3,0,69.3
ORD003012,NovaShip,WH-B2,5,2,102.9
ORD003013,CityHop,WH-A1,0,7,78.1
ORD003014,SwiftRun,WH-D4,2,8,57.4
ORD003015,MetroDash,WH-B2,1,7,57.9
ORD003016,NovaShip,WH-B2,5,5,113.6
ORD003017,NovaShip,WH-A1,4,6,120.0
ORD003018,NovaShip,WH-B2,4,7,82.5
ORD003019,NovaShip,WH-A1,0,4,55.5
ORD003020,NovaShip,WH-D4,5,7,105.1
ORD003021,RapidoLog,WH-B2,0,7,59.6
ORD003022,CityHop,WH-A1,4,1,105.2
ORD003023,NovaShip,WH-A1,5,4,87.2
ORD003024,SwiftRun,WH-B2,3,1,38.6
ORD003025,CityHop,WH-C3,2,4,88.5
ORD003026,CityHop,WH-B2,3,7,88.0
ORD003027,CityHop,WH-C3,2,5,104.1
ORD003028,RapidoLog,WH-B2,1,7,59.8
ORD003029,MetroDash,WH-A1,5,7,103.0
ORD003030,SwiftRun,WH-C3,5,7,75.2
ORD003031,NovaShip,WH-A1,3,5,73.8
ORD003032,MetroDash,WH-C3,4,4,86.2
ORD003033,SwiftRun,WH-A1,5,6,108.5
ORD003034,MetroDash,WH-C3,2,4,82.4
ORD003035,RapidoLog,WH-C3,3,2,48.5
ORD003036,SwiftRun,WH-D4,1,4,85.2
ORD003037,NovaShip,WH-B2,1,5,51.5
ORD003038,NovaShip,WH-D4,5,1,78.1
ORD003039,SwiftRun,WH-B2,5,4,90.9
ORD003040,NovaShip,WH-C3,4,4,81.5
ORD003041,MetroDash,WH-C3,5,5,101.5
ORD003042,CityHop,WH-D4,5,7,112.7
ORD003043,CityHop,WH-D4,2,7,73.3
ORD003044,SwiftRun,WH-D4,0,8,72.2
ORD003045,RapidoLog,WH-A1,0,4,57.2
ORD003046,MetroDash,WH-A1,4,7,100.2
ORD003047,RapidoLog,WH-B2,5,8,116.3
ORD003048,CityHop,WH-D4,3,0,98.9
ORD003049,MetroDash,WH-B2,2,1,54.6
ORD003050,NovaShip,WH-A1,4,6,102.6
ORD003051,MetroDash,WH-B2,4,5,82.0
ORD003052,SwiftRun,WH-B2,5,7,78.5
ORD003053,MetroDash,WH-D4,4,0,36.5
ORD003054,SwiftRun,WH-D4,5,0,70.8
ORD003055,RapidoLog,WH-D4,5,4,71.9
ORD003056,CityHop,WH-C3,3,5,99.3
ORD003057,NovaShip,WH-B2,4,1,76.6
ORD003058,MetroDash,WH-C3,2,2,94.7
ORD003059,MetroDash,WH-A1,1,2,55.4
ORD003060,MetroDash,WH-A1,4,0,47.2
ORD003061,CityHop,WH-A1,3,8,62.5
ORD003062,NovaShip,WH-B2,3,0,60.8
ORD003063,RapidoLog,WH-B2,1,2,52.1
ORD003064,NovaShip,WH-B2,3,2,94.7
ORD003065,SwiftRun,WH-B2,1,7,85.6
ORD003066,CityHop,WH-A1,1,7,56.1
ORD003067,SwiftRun,WH-B2,4,4,91.1
ORD003068,SwiftRun,WH-C3,3,3,85.7
ORD003069,SwiftRun,WH-D4,3,6,68.9
ORD003070,MetroDash,WH-A1,2,7,57.3
ORD003071,SwiftRun,WH-C3,1,2,52.4
ORD003072,MetroDash,WH-B2,5,0,68.9
ORD003073,NovaShip,WH-B2,5,3,93.4
ORD003074,RapidoLog,WH-C3,2,1,69.6
ORD003075,NovaShip,WH-D4,5,0,91.3
ORD003076,NovaShip,WH-D4,1,2,84.5
ORD003077,MetroDash,WH-C3,1,4,47.9
ORD003078,RapidoLog,WH-C3,1,6,71.5
ORD003079,SwiftRun,WH-B2,4,5,91.4
ORD003080,RapidoLog,WH-A1,4,7,94.9
ORD003081,MetroDash,WH-D4,1,6,74.2
ORD003082,MetroDash,WH-B2,5,3,73.8
ORD003083,RapidoLog,WH-D4,0,1,42.6
ORD003084,SwiftRun,WH-D4,1,2,53.2
ORD003085,NovaShip,WH-B2,5,7,75.2
ORD003086,NovaShip,WH-A1,4,3,89.3
ORD003087,CityHop,WH-A1,0,4,102.9
ORD003088,CityHop,WH-D4,1,3,95.5
ORD003089,CityHop,WH-B2,4,0,89.6
ORD003090,RapidoLog,WH-D4,0,8,74.0
ORD003091,CityHop,WH-A1,4,6,78.8
ORD003092,SwiftRun,WH-D4,2,6,57.2
ORD003093,NovaShip,WH-D4,4,5,101.7
ORD003094,SwiftRun,WH-A1,4,8,96.5
ORD003095,RapidoLog,WH-A1,2,0,53.4
ORD003096,SwiftRun,WH-D4,0,2,61.4
ORD003097,RapidoLog,WH-C3,2,8,88.3
ORD003098,CityHop,WH-A1,2,8,49.7
ORD003099,RapidoLog,WH-A1,0,3,57.5
ORD003100,MetroDash,WH-A1,0,0,61.9
ORD003101,NovaShip,WH-A1,2,8,102.9
ORD003102,RapidoLog,WH-C3,0,5,53.8
ORD003103,MetroDash,WH-D4,4,7,109.2
ORD003104,MetroDash,WH-B2,5,2,70.6
ORD003105,NovaShip,WH-D4,0,2,79.0
ORD003106,SwiftRun,WH-C3,0,0,54.0
ORD003107,NovaShip,WH-C3,3,2,65.9
ORD003108,MetroDash,WH-D4,5,2,91.1
ORD003109,CityHop,WH-A1,3,5,84.1
ORD003110,SwiftRun,WH-A1,5,2,95.4
ORD003111,MetroDash,WH-C3,2,8,80.8
ORD003112,CityHop,WH-D4,4,8,75.7
ORD003113,RapidoLog,WH-A1,2,5,76.4
ORD003114,SwiftRun,WH-D4,2,1,49.9
ORD003115,SwiftRun,WH-A1,5,7,102.3
ORD003116,CityHop,WH-A1,3,0,66.3
ORD003117,CityHop,WH-C3,3,6,79.4
ORD003118,CityHop,WH-A1,2,2,57.6
ORD003119,RapidoLog,WH-D4,1,5,87.2
ORD003120,NovaShip,WH-C3,1,0,55.5
ORD003121,SwiftRun,WH-D4,2,6,73.3
ORD003122,SwiftRun,WH-A1,3,6,107.4
ORD003123,NovaShip,WH-B2,2,6,66.6
ORD003124,RapidoLog,WH-D4,5,4,71.1
ORD003125,MetroDash,WH-B2,0,2,52.5
ORD003126,SwiftRun,WH-C3,5,8,105.1
ORD003127,SwiftRun,WH-C3,1,0,21.9
ORD003128,CityHop,WH-C3,3,0,42.4
ORD003129,MetroDash,WH-A1,0,1,78.6
ORD003130,CityHop,WH-A1,2,0,37.8
ORD003131,MetroDash,WH-D4,3,8,90.3
ORD003132,MetroDash,WH-B2,0,3,59.5
ORD003133,NovaShip,WH-A1,5,0,97.4
ORD003134,RapidoLog,WH-D4,1,5,37.3
ORD003135,CityHop,WH-B2,3,3,81.7
ORD003136,MetroDash,WH-C3,2,4,74.8
ORD003137,NovaShip,WH-B2,4,0,72.3
ORD003138,RapidoLog,WH-B2,0,4,74.1
ORD003139,NovaShip,WH-B2,4,8,127.0
ORD003140,CityHop,WH-B2,0,3,42.9
ORD003141,MetroDash,WH-D4,1,1,47.3
ORD003142,SwiftRun,WH-A1,3,1,95.4
ORD003143,CityHop,WH-C3,5,7,119.3
ORD003144,SwiftRun,WH-C3,1,3,76.3
ORD003145,NovaShip,WH-D4,0,1,29.3
ORD003146,CityHop,WH-C3,4,6,91.0
ORD003147,NovaShip,WH-D4,0,2,69.6
ORD003148,MetroDash,WH-B2,3,4,86.5
ORD003149,NovaShip,WH-C3,2,8,82.1
ORD003150,NovaShip,WH-B2,3,8,79.2
ORD003151,RapidoLog,WH-A1,1,6,65.0
ORD003152,MetroDash,WH-B2,4,2,110.8
ORD003153,NovaShip,WH-D4,4,2,79.9
ORD003154,MetroDash,WH-A1,2,5,95.5
ORD003155,RapidoLog,WH-A1,2,8,45.8
ORD003156,NovaShip,WH-C3,4,8,96.7
ORD003157,CityHop,WH-A1,1,4,95.0
ORD003158,SwiftRun,WH-C3,4,3,89.3
ORD003159,NovaShip,WH-C3,2,8,96.2
ORD003160,MetroDash,WH-A1,1,6,53.8
ORD003161,RapidoLog,WH-D4,4,7,92.3
ORD003162,SwiftRun,WH-D4,2,1,60.4
ORD003163,NovaShip,WH-C3,1,6,76.6
ORD003164,RapidoLog,WH-A1,2,0,54.0
ORD003165,NovaShip,WH-A1,2,4,89.0
ORD003166,NovaShip,WH-A1,0,0,50.0
ORD003167,CityHop,WH-D4,5,0,74.3
ORD003168,SwiftRun,WH-D4,3,6,72.6
ORD003169,RapidoLog,WH-A1,0,2,45.5
ORD003170,RapidoLog,WH-D4,1,4,41.8
ORD003171,CityHop,WH-D4,4,3,108.9
ORD003172,SwiftRun,WH-D4,5,7,94.1
ORD003173,NovaShip,WH-D4,4,5,88.5
ORD003174,NovaShip,WH-C3,5,7,94.9
ORD003175,NovaShip,WH-C3,1,3,92.6
ORD003176,RapidoLog,WH-D4,2,6,61.0
ORD003177,NovaShip,WH-C3,4,4,101.2
ORD003178,CityHop,WH-A1,5,2,87.1
ORD003179,SwiftRun,WH-C3,5,8,86.4
ORD003180,CityHop,WH-C3,4,0,88.8
ORD003181,NovaShip,WH-C3,3,3,93.4
ORD003182,CityHop,WH-A1,3,3,106.6
ORD003183,SwiftRun,WH-D4,1,2,55.4
ORD003184,CityHop,WH-B2,4,7,93.3
ORD003185,CityHop,WH-D4,2,6,95.7
ORD003186,NovaShip,WH-D4,2,1,36.8
